Year,Month,Day,Hour,Minute,Temperature,Dew Point,GHI,Wind Speed,Relative Humidity,region,EL
2012,1,14,8,30,3.4,-13.2,250,1.4,28.56,FAR_WEST,1559.186431
2012,1,14,9,30,6.5,-12.9,440,1.3,23.61,FAR_WEST,1562.4281
2012,1,14,10,30,9.7,-13.8,585,1.4,17.62,FAR_WEST,1533.435508
2012,1,14,11,30,11.6,-14.6,668,1.5,14.48,FAR_WEST,1502.129791
2012,1,14,12,30,12.6,-14.4,686,1.5,13.79,FAR_WEST,1449.357768
2012,1,14,13,30,13.1,-14.3,634,1.3,13.48,FAR_WEST,1407.155496
2012,1,14,14,30,12.9,-14,518,1,13.97,FAR_WEST,1368.385084
2012,1,14,15,30,11.2,-11.4,221,0.8,19.38,FAR_WEST,1339.916951
2012,1,14,16,30,8.7,-8.6,68,0.9,28.41,FAR_WEST,1322.84147
2012,1,14,17,30,7,-11.5,0,1.1,25.42,FAR_WEST,1310.369175
2012,1,14,18,30,6.1,-11.7,0,1.2,26.57,FAR_WEST,1314.332838
2012,1,14,19,30,5.6,-11,0,1.3,29.08,FAR_WEST,1370.44773
2012,1,14,20,30,5.3,-10.6,0,1.3,30.69,FAR_WEST,1398.572074
2012,1,14,21,30,5.2,-10.6,0,1.2,30.94,FAR_WEST,1411.892952
2012,1,14,22,30,5.1,-10.7,0,1.1,30.87,FAR_WEST,1415.198054
2012,1,14,23,30,4.7,-10.7,0,1.1,31.86,FAR_WEST,1407.385734
2012,1,15,0,30,4.2,-10.2,0,1,34.24,FAR_WEST,1386.86421
2012,1,15,1,30,3.8,-9.7,0,0.9,36.74,FAR_WEST,1377.467013
2012,1,15,2,30,3.4,-9.2,0,1,39.27,FAR_WEST,1370.654409
2012,1,15,3,30,3.1,-8.9,0,1,40.9,FAR_WEST,1370.405911
2012,1,15,4,30,2.7,-8.8,0,1,42.35,FAR_WEST,1378.498995
2012,1,15,5,30,2.3,-9.2,0,1.1,42.51,FAR_WEST,1384.436889
2012,1,15,6,30,2.2,-9.7,0,1.1,40.99,FAR_WEST,1401.247055
2012,1,15,7,30,3.9,-9.6,49,1.3,36.77,FAR_WEST,1413.109084
2012,1,15,8,30,6.6,-8.9,236,1.5,32.03,FAR_WEST,1436.762037
2012,1,15,9,30,9.2,-8.7,420,2,27.25,FAR_WEST,1454.305979
2012,1,15,10,30,11.7,-8.2,562,2.9,24.11,FAR_WEST,1438.12623
2012,1,15,11,30,13.8,-7,639,3.8,22.98,FAR_WEST,1411.852287
2012,1,15,12,30,15.6,-5.7,520,4.6,22.54,FAR_WEST,1377.16392
2012,1,15,13,30,16.5,-3.9,525,5.1,24.39,FAR_WEST,1356.570378
2012,1,15,14,30,16.3,-2.5,414,4.5,27.44,FAR_WEST,1332.866709
2012,1,15,15,30,14.5,-1.3,275,3,33.61,FAR_WEST,1313.260131
2012,1,15,16,30,11.7,0,103,2,44.49,FAR_WEST,1300.096134
2012,1,15,17,30,10.2,0,0,2.2,49.19,FAR_WEST,1297.474808
2012,1,15,18,30,9.6,0.6,0,2.4,53.34,FAR_WEST,1304.103297
2012,1,15,19,30,9.1,1.4,0,2.5,58.35,FAR_WEST,1354.307802
2012,1,15,20,30,8.6,2.1,0,2.4,63.83,FAR_WEST,1367.884547
2012,1,15,21,30,8.2,2.9,0,2.4,69.2,FAR_WEST,1359.971597
2012,1,15,22,30,7.9,3.5,0,2.4,73.75,FAR_WEST,1352.179061
2012,1,15,23,30,7.5,3.9,0,2.4,78.16,FAR_WEST,1328.355862
2012,1,16,0,30,6.9,4.1,0,2.2,82.53,FAR_WEST,1294.01217
2012,1,16,1,30,6.3,4.1,0,1.9,85.87,FAR_WEST,1289.260895
2012,1,16,2,30,5.7,4,0,1.8,88.76,FAR_WEST,1270.953754
2012,1,16,3,30,5.1,3.9,0,1.8,92.19,FAR_WEST,1269.700982
2012,1,16,4,30,4.6,3.9,0,1.9,95.48,FAR_WEST,1274.884111
2012,1,16,5,30,4.1,3.9,0,2.1,98.83,FAR_WEST,1286.325314
2012,1,16,6,30,4.6,4,0,2.6,95.66,FAR_WEST,1322.938282
2012,1,16,7,30,7.3,4,47,4.1,79.72,FAR_WEST,1369.133047
2012,1,16,8,30,11,3.8,233,5.4,61.17,FAR_WEST,1400.646464
2012,1,16,9,30,14.2,2.5,417,6.6,45.27,FAR_WEST,1399.151023
2012,1,16,10,30,16.2,1.8,559,8.2,37.72,FAR_WEST,1400.133087
2012,1,16,11,30,17.2,2.4,642,9.3,37.06,FAR_WEST,1394.622609
2012,1,16,12,30,17.4,2.7,513,9.8,37.36,FAR_WEST,1381.261711
2012,1,16,13,30,17.2,2.5,571,9.8,37.32,FAR_WEST,1364.262512
2012,1,16,14,30,16.8,2.2,456,9.5,37.46,FAR_WEST,1361.622434
2012,1,16,15,30,16,1.8,325,8.5,38.44,FAR_WEST,1346.257021
2012,1,16,16,30,14.1,1.6,143,6.9,42.78,FAR_WEST,1340.128413
2012,1,16,17,30,12.2,1.6,0,5.5,48.46,FAR_WEST,1336.390484
2012,1,16,18,30,10.7,1.7,0,4.7,53.66,FAR_WEST,1336.108384
2012,1,16,19,30,9.3,1.7,0,4,59.03,FAR_WEST,1373.284124
2012,1,16,20,30,8,1.8,0,3.5,65.12,FAR_WEST,1390.330836
2012,1,16,21,30,6.7,2.1,0,3,72.56,FAR_WEST,1385.699803
2012,1,16,22,30,5.6,2.4,0,2.6,79.69,FAR_WEST,1361.679835
2012,1,16,23,30,4.5,2.6,0,2.2,87.36,FAR_WEST,1320.910294
2012,1,17,0,30,3.7,2.8,0,2,93.74,FAR_WEST,1273.8451
2012,1,17,1,30,3.1,2.9,0,1.9,98.84,FAR_WEST,1257.344643
2012,1,17,2,30,2.6,2.6,0,1.8,100,FAR_WEST,1244.190156
2012,1,17,3,30,2.2,2.2,0,1.7,100,FAR_WEST,1237.927979
2012,1,17,4,30,1.9,1.9,0,1.7,100,FAR_WEST,1245.446859
2012,1,17,5,30,1.6,1.6,0,1.7,100,FAR_WEST,1263.645462
2012,1,17,6,30,2.2,2.2,0,1.7,100,FAR_WEST,1314.499587
2012,1,17,7,30,4.8,2.9,51,2.3,87.67,FAR_WEST,1393.973219
2012,1,17,8,30,8.4,3,243,3.3,68.69,FAR_WEST,1435.349918
2012,1,17,9,30,11.3,2.8,433,4.1,55.84,FAR_WEST,1415.47577
2012,1,17,10,30,13.1,2,579,4.5,46.74,FAR_WEST,1417.040756
2012,1,17,11,30,14.4,0.9,663,4.6,39.87,FAR_WEST,1421.815361
2012,1,17,12,30,15.3,-0.1,681,4.7,34.96,FAR_WEST,1407.325023
2012,1,17,13,30,15.8,-1,632,4.7,31.59,FAR_WEST,1375.595779
2012,1,17,14,30,15.6,-1.9,518,4.4,30.17,FAR_WEST,1363.191443
2012,1,17,15,30,14.1,-2.5,350,3,31.57,FAR_WEST,1346.835153
2012,1,17,16,30,11,-1.7,152,1.7,41.14,FAR_WEST,1337.021349
2012,1,17,17,30,8.9,-2.8,0,1.4,43.85,FAR_WEST,1347.283422
2012,1,17,18,30,8.2,-3.3,0,1.4,44.16,FAR_WEST,1369.578646
2012,1,17,19,30,7.5,-3.7,0,1.3,45.09,FAR_WEST,1453.252812
2012,1,17,20,30,6.9,-3.9,0,1.3,45.95,FAR_WEST,1493.783576
2012,1,17,21,30,6.2,-4.1,0,1.3,47.49,FAR_WEST,1506.733878
2012,1,17,22,30,5.4,-4.2,0,1.4,49.82,FAR_WEST,1499.231197
2012,1,17,23,30,4.4,-4.3,0,1.5,53.4,FAR_WEST,1454.16811
2012,1,18,0,30,3.2,-4.2,0,1.5,58.3,FAR_WEST,1417.00676
2012,1,18,1,30,2.2,-4.2,0,1.5,62.67,FAR_WEST,1403.51373
2012,1,18,2,30,1.4,-4.2,0,1.5,66.25,FAR_WEST,1395.46979
2012,1,18,3,30,0.5,-4.2,0,1.5,70.49,FAR_WEST,1402.006389
2012,1,18,4,30,-0.2,-4.3,0,1.4,73.61,FAR_WEST,1417.811903
2012,1,18,5,30,-0.4,-4.5,0,1.2,73.88,FAR_WEST,1442.765626
2012,1,18,6,30,0,-4.6,0,1,71.08,FAR_WEST,1502.691187
2012,1,18,7,30,2,-4.6,54,1.4,61.71,FAR_WEST,1588.979435
2012,1,18,8,30,5.2,-4.4,253,1.9,49.91,FAR_WEST,1629.200514
2012,1,18,9,30,8.7,-4.1,443,2.5,40.13,FAR_WEST,1579.803444
2012,1,18,10,30,12.4,-4,589,3.6,31.71,FAR_WEST,1542.370296
2012,1,18,11,30,15.1,-5.5,677,4.4,23.8,FAR_WEST,1497.37093
2012,1,18,12,30,16.5,-7,696,4.7,19.34,FAR_WEST,1451.535928
2012,1,18,13,30,17.2,-8.1,646,4.9,17.04,FAR_WEST,1403.538721
2012,1,18,14,30,17.2,-8.7,530,4.7,16.17,FAR_WEST,1383.540989
2012,1,18,15,30,15.1,-8.8,361,3.3,18.44,FAR_WEST,1360.105449
2012,1,18,16,30,11.1,-5.9,159,2,29.96,FAR_WEST,1351.783132
2012,1,18,17,30,8.5,-7.1,0,1.9,32.5,FAR_WEST,1351.479571
2012,1,18,18,30,7.4,-7.7,0,2,33.36,FAR_WEST,1351.615047
2012,1,18,19,30,6.4,-8,0,2.2,34.93,FAR_WEST,1403.728221
2012,1,18,20,30,5.5,-8.1,0,2.3,36.98,FAR_WEST,1430.964191
2012,1,18,21,30,4.5,-7.9,0,2.2,40.18,FAR_WEST,1443.092248
2012,1,18,22,30,3.6,-7.6,0,2,43.65,FAR_WEST,1426.5991
2012,1,18,23,30,2.8,-7.4,0,1.8,47.19,FAR_WEST,1383.478375
2012,1,19,0,30,2.2,-7.1,0,1.7,50.26,FAR_WEST,1340.33996
2012,1,19,1,30,1.6,-6.9,0,1.7,53.31,FAR_WEST,1342.209137
2012,1,19,2,30,1.2,-6.8,0,1.6,55.17,FAR_WEST,1332.579494
2012,1,19,3,30,1,-6.8,0,1.6,55.87,FAR_WEST,1331.98106
2012,1,19,4,30,0.9,-6.9,0,1.5,56.04,FAR_WEST,1338.759439
2012,1,19,5,30,0.8,-7,0,1.5,56.1,FAR_WEST,1357.945265
2012,1,19,6,30,1.4,-7.1,0,1.5,53.17,FAR_WEST,1405.038549
2012,1,19,7,30,4,-6.9,32,2,44.87,FAR_WEST,1480.473161
2012,1,19,8,30,7.4,-6.8,250,2.5,35.71,FAR_WEST,1512.894417
2012,1,19,9,30,10.6,-6.6,439,2.5,29.26,FAR_WEST,1468.788446
2012,1,19,10,30,13.8,-6.9,581,2.9,23.23,FAR_WEST,1430.988836
2012,1,19,11,30,16.2,-7.4,666,3.4,19.05,FAR_WEST,1411.185628
2012,1,19,12,30,17.3,-7.7,685,3.6,17.36,FAR_WEST,1382.079881
2012,1,19,13,30,17.3,-7.4,636,3.4,17.87,FAR_WEST,1359.758401
2012,1,19,14,30,16.6,-6.9,523,2.5,19.41,FAR_WEST,1360.69816
2012,1,19,15,30,14.9,-3.7,356,1.6,27.57,FAR_WEST,1356.265215
2012,1,19,16,30,12.2,-2.6,159,1.4,35.52,FAR_WEST,1349.059808
2012,1,19,17,30,10.3,-5.4,0,1.6,32.63,FAR_WEST,1353.552049
2012,1,19,18,30,9.4,-6.3,0,1.7,32.52,FAR_WEST,1349.273594
2012,1,19,19,30,8.5,-6.8,0,1.8,33.23,FAR_WEST,1383.632101
2012,1,19,20,30,7.3,-7,0,1.9,35.58,FAR_WEST,1400.757264
2012,1,19,21,30,6.1,-7,0,1.9,38.48,FAR_WEST,1396.647372
2012,1,19,22,30,4.9,-7,0,2,42.01,FAR_WEST,1370.020459
2012,1,19,23,30,3.9,-6.9,0,2,45.19,FAR_WEST,1321.492507
2012,1,20,0,30,2.9,-6.9,0,2.1,48.37,FAR_WEST,1273.7744
2012,1,20,1,30,2.2,-7.1,0,2.1,50.22,FAR_WEST,1252.851929
2012,1,20,2,30,1.8,-7.4,0,2,50.36,FAR_WEST,1241.432157
2012,1,20,3,30,1.6,-7.9,0,2,49.29,FAR_WEST,1239.651185
2012,1,20,4,30,1.4,-8.3,0,2,48.36,FAR_WEST,1249.638669
2012,1,20,5,30,1.2,-8.6,0,2.2,48.07,FAR_WEST,1271.282728
2012,1,20,6,30,2,-8.8,0,2.4,44.71,FAR_WEST,1318.902407
2012,1,20,7,30,5.2,-8.6,56,3.4,36.16,FAR_WEST,1399.270027
2012,1,20,8,30,9.1,-8.5,256,4.2,27.91,FAR_WEST,1444.576966
2012,1,20,9,30,12.8,-8,453,4.7,22.73,FAR_WEST,1409.499497
2012,1,20,10,30,16.6,-8.7,602,6.2,16.79,FAR_WEST,1386.53294
2012,1,20,11,30,19.2,-10.5,691,7.3,12.45,FAR_WEST,1376.252737
2012,1,20,12,30,20.4,-11,711,7.6,11.08,FAR_WEST,1363.153035
2012,1,20,13,30,20.7,-11.3,661,7.6,10.6,FAR_WEST,1350.592786
2012,1,20,14,30,20.2,-11.9,545,7.1,10.44,FAR_WEST,1351.698566
2012,1,20,15,30,17.8,-12.1,374,5.3,11.92,FAR_WEST,1354.008791
2012,1,20,16,30,13.3,-10,169,3.4,18.82,FAR_WEST,1352.992132
2012,1,20,17,30,9.9,-9.3,0,2.8,24.96,FAR_WEST,1351.02585
2012,1,20,18,30,8.5,-9.4,0,2.7,27.08,FAR_WEST,1333.446127
2012,1,20,19,30,7.3,-9.6,0,2.5,28.95,FAR_WEST,1355.713201
2012,1,20,20,30,6.2,-9.7,0,2.2,31.1,FAR_WEST,1363.221845
2012,1,20,21,30,5.3,-9.5,0,1.9,33.42,FAR_WEST,1347.101099
2012,1,20,22,30,4.8,-9.4,0,1.7,35.11,FAR_WEST,1333.053855
2012,1,20,23,30,4.4,-9.1,0,1.6,36.82,FAR_WEST,1305.152242
2012,1,21,0,30,4.1,-8.8,0,1.5,38.44,FAR_WEST,1277.6178
2012,1,21,1,30,3.9,-8.6,0,1.4,39.56,FAR_WEST,1237.416666
2012,1,21,2,30,3.7,-8.4,0,1.2,40.83,FAR_WEST,1228.666489
2012,1,21,3,30,3.4,-8.2,0,0.9,42.21,FAR_WEST,1218.933365
2012,1,21,4,30,2.7,-8.2,0,0.9,44.55,FAR_WEST,1229.612123
2012,1,21,5,30,1.6,-8.1,0,1.1,48.47,FAR_WEST,1244.062501
2012,1,21,6,30,1.4,-8,0,1.1,49.8,FAR_WEST,1282.178739
2012,1,21,7,30,3.4,-7.4,57,1.5,44.98,FAR_WEST,1325.449941
2012,1,21,8,30,6.7,-7.1,258,2,36.74,FAR_WEST,1374.078759
2012,1,21,9,30,10.2,-6.9,450,2.3,29.34,FAR_WEST,1398.693801
2012,1,21,10,30,13.7,-7.2,599,3.3,22.74,FAR_WEST,1412.720139
2012,1,21,11,30,16.8,-8.5,687,4.7,16.92,FAR_WEST,1415.35585
2012,1,21,12,30,18.8,-10.6,708,5.6,12.66,FAR_WEST,1394.159871
2012,1,21,13,30,19.5,-11,653,5.6,11.69,FAR_WEST,1353.897905
2012,1,21,14,30,19.5,-10.9,538,5.1,11.79,FAR_WEST,1327.261415
2012,1,21,15,30,17.5,-10,228,3.7,14.32,FAR_WEST,1304.26259
2012,1,21,16,30,13.4,-6.5,84,2.5,24.6,FAR_WEST,1283.936772
2012,1,21,17,30,11.1,-6.7,0,2.8,28.03,FAR_WEST,1282.149876
2012,1,21,18,30,11,-6.6,0,3.7,28.53,FAR_WEST,1284.841054
2012,1,21,19,30,11,-5.9,0,4.7,29.97,FAR_WEST,1326.645928
2012,1,21,20,30,10.2,-5.1,0,4.9,33.79,FAR_WEST,1357.461533
2012,1,21,21,30,8.9,-4.3,0,4.6,39.04,FAR_WEST,1364.319177
2012,1,21,22,30,7.9,-4,0,4.7,42.86,FAR_WEST,1361.943989
2012,1,21,23,30,6.9,-3.8,0,4.7,46.47,FAR_WEST,1333.335169
2012,1,22,0,30,6,-3.8,0,4.4,49.32,FAR_WEST,1301.89711
2012,1,22,1,30,5.3,-3.8,0,4.4,51.85,FAR_WEST,1289.962465
2012,1,22,2,30,4.9,-3.4,0,4.6,54.88,FAR_WEST,1272.299335
2012,1,22,3,30,4.7,-2.2,0,4.9,60.81,FAR_WEST,1266.628293
2012,1,22,4,30,4.6,-0.1,0,5.2,71.56,FAR_WEST,1267.810009
2012,1,22,5,30,4.5,1.4,0,5.5,80.33,FAR_WEST,1277.916569
2012,1,22,6,30,5,1.2,0,6.2,76.69,FAR_WEST,1283.062606
2012,1,22,7,30,6.6,0.2,55,7,63.61,FAR_WEST,1296.860188
2012,1,22,8,30,8.8,-1,255,7.5,50.32,FAR_WEST,1311.956417
2012,1,22,9,30,10.6,-4.7,451,7.8,33.9,FAR_WEST,1325.143588
2012,1,22,10,30,11.9,-6.9,596,7.6,26.21,FAR_WEST,1337.200733
2012,1,22,11,30,13.2,-8,684,7.3,22.14,FAR_WEST,1326.642953
2012,1,22,12,30,14.2,-8.8,705,6.9,19.5,FAR_WEST,1304.250606
2012,1,22,13,30,14.9,-9.5,652,6.4,17.67,FAR_WEST,1310.053883
2012,1,22,14,30,15,-10,537,6,16.87,FAR_WEST,1312.619514
2012,1,22,15,30,13.7,-10.2,370,4.5,18.01,FAR_WEST,1305.105289
2012,1,22,16,30,10.3,-8.5,169,2.7,25.7,FAR_WEST,1299.858318
2012,1,22,17,30,7.4,-7.8,0,2.2,33.03,FAR_WEST,1301.02367
2012,1,22,18,30,6.2,-8,0,2.3,35.27,FAR_WEST,1305.914504
2012,1,22,19,30,5.2,-8,0,2.2,37.86,FAR_WEST,1354.57725
2012,1,22,20,30,4.4,-8,0,2.1,40.14,FAR_WEST,1388.894801
2012,1,22,21,30,3.7,-8,0,2,42.3,FAR_WEST,1385.875444
2012,1,22,22,30,3.3,-7.9,0,1.8,43.61,FAR_WEST,1372.341724
2012,1,22,23,30,2.9,-7.9,0,1.6,45.03,FAR_WEST,1346.96294
2012,1,23,0,30,2.5,-7.9,0,1.5,46.15,FAR_WEST,1312.45009
2012,1,23,1,30,1.9,-8,0,1.4,47.86,FAR_WEST,1270.285754
2012,1,23,2,30,1.3,-8.2,0,1.4,49.32,FAR_WEST,1259.63353
2012,1,23,3,30,0.9,-8.3,0,1.4,50.09,FAR_WEST,1267.617173
2012,1,23,4,30,1,-8.6,0,1.2,48.73,FAR_WEST,1282.719753
2012,1,23,5,30,1.1,-8.9,0,1,47.35,FAR_WEST,1312.216928
2012,1,23,6,30,1.6,-9,0,0.8,45.07,FAR_WEST,1368.999004
2012,1,23,7,30,3.3,-8.7,60,1,41.07,FAR_WEST,1459.75152
2012,1,23,8,30,6.2,-8.6,263,1.6,33.68,FAR_WEST,1504.580012
2012,1,23,9,30,9.6,-8.8,452,2.3,26.45,FAR_WEST,1461.616302
2012,1,23,10,30,12.5,-10.4,600,3.1,19.14,FAR_WEST,1431.282355
2012,1,23,11,30,14.2,-10.8,684,3.6,16.65,FAR_WEST,1414.966474
2012,1,23,12,30,15.4,-10.8,705,3.9,15.37,FAR_WEST,1385.345772
2012,1,23,13,30,16,-11,656,3.9,14.62,FAR_WEST,1356.956541
2012,1,23,14,30,16,-10.8,543,3.6,14.89,FAR_WEST,1345.299705
2012,1,23,15,30,14.6,-10.1,375,2.4,17.09,FAR_WEST,1327.494747
2012,1,23,16,30,12.3,-5.8,174,1.2,27.9,FAR_WEST,1325.230092
2012,1,23,17,30,11.3,-7.6,0,0.8,25.93,FAR_WEST,1329.7553
2012,1,23,18,30,11,-8,0,0.7,25.57,FAR_WEST,1328.430692
2012,1,23,19,30,9.9,-8,0,1.1,27.53,FAR_WEST,1372.236652
2012,1,23,20,30,8.5,-8.2,0,1.4,29.87,FAR_WEST,1404.805562
2012,1,23,21,30,7,-8.2,0,1.6,32.89,FAR_WEST,1417.126837
2012,1,23,22,30,5.7,-8.4,0,1.8,35.42,FAR_WEST,1410.76126
2012,1,23,23,30,4.8,-8.6,0,1.9,37.1,FAR_WEST,1369.080461
2012,1,24,0,30,4.8,-8.6,0,1.9,37.32,FAR_WEST,1327.15543
2012,1,24,1,30,5.1,-8,0,1.8,38.11,FAR_WEST,1302.048081
2012,1,24,2,30,5.2,-7.4,0,1.7,39.6,FAR_WEST,1296.426939
2012,1,24,3,30,5.1,-6.9,0,1.7,41.52,FAR_WEST,1299.725463
2012,1,24,4,30,5,-6.4,0,1.6,43.39,FAR_WEST,1308.896943
2012,1,24,5,30,5.1,-5.8,0,1.7,45.1,FAR_WEST,1331.154361
2012,1,24,6,30,5.5,-5,0,2,46.59,FAR_WEST,1378.919194
2012,1,24,7,30,7.4,-3.9,24,3,44.58,FAR_WEST,1455.378031
2012,1,24,8,30,10.4,-2.8,34,4.3,39.37,FAR_WEST,1495.009285
2012,1,24,9,30,12.9,-2.5,10,5.2,34.16,FAR_WEST,1451.414786
2012,1,24,10,30,14.2,-2.8,99,5.5,30.76,FAR_WEST,1427.786844
2012,1,24,11,30,14.3,-2.9,670,5.4,30.45,FAR_WEST,1416.881419
2012,1,24,12,30,14,-2.6,32,5.4,31.58,FAR_WEST,1396.464794
2012,1,24,13,30,13.1,-2,323,5.5,34.97,FAR_WEST,1375.992448
2012,1,24,14,30,11.9,-1.2,236,5.5,40.1,FAR_WEST,1365.947112
2012,1,24,15,30,10.5,-0.4,126,5,46.74,FAR_WEST,1356.460227
2012,1,24,16,30,8.8,0.3,79,3.7,55.36,FAR_WEST,1362.440686
2012,1,24,17,30,7.3,0.8,0,2.7,63.42,FAR_WEST,1374.723566
2012,1,24,18,30,6.5,0.8,0,2.5,66.98,FAR_WEST,1389.102702
2012,1,24,19,30,5.9,0.6,0,2.6,68.99,FAR_WEST,1422.153392
2012,1,24,20,30,5.4,0.4,0,2.9,70.3,FAR_WEST,1438.464284
2012,1,24,21,30,5,0.3,0,3.4,71.39,FAR_WEST,1432.109235
2012,1,24,22,30,4.7,0.2,0,3.6,72.57,FAR_WEST,1411.528331
2012,1,24,23,30,4.1,0.3,0,3.1,76.29,FAR_WEST,1361.566673
2012,1,25,0,30,3.1,0.3,0,2.6,81.96,FAR_WEST,1317.87461
2012,1,25,1,30,2.5,0.1,0,2.8,84.32,FAR_WEST,1302.602573
2012,1,25,2,30,2.4,-0.1,0,3.2,83.58,FAR_WEST,1292.664497
2012,1,25,3,30,2.2,-0.4,0,3.3,83.2,FAR_WEST,1299.695261
2012,1,25,4,30,1.7,-0.7,0,2.8,83.99,FAR_WEST,1314.087729
2012,1,25,5,30,1.3,-1.1,0,2.3,83.87,FAR_WEST,1339.894342
2012,1,25,6,30,1.9,-1.5,0,2.3,78.4,FAR_WEST,1394.784144
2012,1,25,7,30,3.8,-1.5,51,3.1,68.3,FAR_WEST,1481.934606
2012,1,25,8,30,6.3,-1.7,241,3.8,56.77,FAR_WEST,1534.992324
2012,1,25,9,30,8.7,-2.2,432,3.9,46.36,FAR_WEST,1515.042573
2012,1,25,10,30,10.8,-2.6,580,3.9,39.15,FAR_WEST,1521.598412
2012,1,25,11,30,12.3,-2.8,668,3.8,34.81,FAR_WEST,1533.935044
2012,1,25,12,30,13.3,-3,695,3.9,32.24,FAR_WEST,1546.384985
2012,1,25,13,30,13.9,-3.2,652,4.1,30.57,FAR_WEST,1537.920011
2012,1,25,14,30,14,-3.4,543,4.2,29.81,FAR_WEST,1539.103751
2012,1,25,15,30,13,-3.7,379,3.6,31.2,FAR_WEST,1539.117593
2012,1,25,16,30,10,-3.1,180,2.4,39.59,FAR_WEST,1539.625199
2012,1,25,17,30,7.3,-3.3,0,1.9,46.99,FAR_WEST,1555.248284
2012,1,25,18,30,6.3,-3.8,0,1.9,48.44,FAR_WEST,1572.137586
2012,1,25,19,30,5.4,-4.2,0,2,49.88,FAR_WEST,1599.576478
2012,1,25,20,30,4.4,-4.7,0,2,51.7,FAR_WEST,1604.847452
2012,1,25,21,30,3.6,-5,0,2,53.21,FAR_WEST,1591.554738
2012,1,25,22,30,2.8,-5.3,0,2.1,55.33,FAR_WEST,1550.975415
2012,1,25,23,30,2,-5.5,0,2,57.76,FAR_WEST,1483.802522
2012,1,26,0,30,1.3,-5.8,0,2,59.27,FAR_WEST,1425.93822
2012,1,26,1,30,0.5,-6.3,0,1.9,60.52,FAR_WEST,1390.767646
2012,1,26,2,30,-0.1,-6.8,0,1.9,60.81,FAR_WEST,1386.486659
2012,1,26,3,30,-0.7,-7.1,0,1.8,61.74,FAR_WEST,1386.422141
2012,1,26,4,30,-1.2,-7.4,0,1.8,62.99,FAR_WEST,1399.978677
2012,1,26,5,30,-1.6,-7.4,0,1.7,64.46,FAR_WEST,1422.057846
2012,1,26,6,30,-0.8,-7.4,0,1.8,60.81,FAR_WEST,1476.200569
2012,1,26,7,30,1.9,-7.1,64,2.4,51.14,FAR_WEST,1553.984206
2012,1,26,8,30,5.4,-6.9,266,2.6,40.83,FAR_WEST,1593.425718
2012,1,26,9,30,9.1,-6.5,460,2.2,32.6,FAR_WEST,1536.534876
2012,1,26,10,30,12.4,-6.7,606,1.9,25.79,FAR_WEST,1499.45938
2012,1,26,11,30,14.7,-7.4,694,1.7,21.09,FAR_WEST,1467.927133
2012,1,26,12,30,15.9,-8,716,1.4,18.67,FAR_WEST,1433.541624
2012,1,26,13,30,16.4,-8.1,668,1.6,17.92,FAR_WEST,1394.241194
2012,1,26,14,30,16.2,-8.1,556,2,18.1,FAR_WEST,1367.364196
2012,1,26,15,30,14.7,-8,385,1.8,20.02,FAR_WEST,1351.284096
2012,1,26,16,30,11.2,-4.3,184,1.4,33.5,FAR_WEST,1336.417501
2012,1,26,17,30,8.3,-5.6,0,1.5,36.95,FAR_WEST,1335.807647
2012,1,26,18,30,7.1,-6.3,0,1.6,37.86,FAR_WEST,1343.573412
2012,1,26,19,30,6.1,-6.6,0,1.6,39.76,FAR_WEST,1390.311657
2012,1,26,20,30,5.4,-6.7,0,1.6,41.39,FAR_WEST,1424.345738
2012,1,26,21,30,4.7,-6.8,0,1.6,43.12,FAR_WEST,1435.411343
2012,1,26,22,30,4.1,-6.9,0,1.7,44.53,FAR_WEST,1429.995193
2012,1,26,23,30,3.5,-7.1,0,1.8,45.9,FAR_WEST,1385.078345
2012,1,27,0,30,3,-7.2,0,1.7,47.09,FAR_WEST,1336.22003
2012,1,27,1,30,2.6,-7.3,0,1.7,48.09,FAR_WEST,1324.444976
2012,1,27,2,30,2.3,-7.3,0,1.7,49,FAR_WEST,1329.504912
2012,1,27,3,30,2.1,-7.3,0,1.7,49.96,FAR_WEST,1343.671312
2012,1,27,4,30,1.8,-7.1,0,1.8,51.8,FAR_WEST,1355.297475
2012,1,27,5,30,1.6,-6.9,0,1.8,53.44,FAR_WEST,1377.709402
2012,1,27,6,30,2.4,-6.6,0,1.9,51.3,FAR_WEST,1423.457131
2012,1,27,7,30,5.5,-6.1,63,2.8,43.04,FAR_WEST,1507.121623
2012,1,27,8,30,9.2,-5.8,266,3.4,34.2,FAR_WEST,1554.041258
2012,1,27,9,30,12.9,-5.1,456,3.7,28.2,FAR_WEST,1502.484171
2012,1,27,10,30,16.8,-4.8,606,4.8,22.39,FAR_WEST,1465.15086
2012,1,27,11,30,19,-5.1,695,5.3,19.1,FAR_WEST,1440.637948
2012,1,27,12,30,19.7,-4.9,717,5.2,18.51,FAR_WEST,1408.706731
2012,1,27,13,30,19.9,-4.7,665,5,18.57,FAR_WEST,1371.553577
2012,1,27,14,30,19.5,-4.6,552,4.5,19.27,FAR_WEST,1360.051446
2012,1,27,15,30,17.7,-4.3,361,3.1,21.95,FAR_WEST,1347.342269
2012,1,27,16,30,14,-1.5,165,1.8,34.23,FAR_WEST,1346.053909
2012,1,27,17,30,11.3,-2.5,0,1.7,37.96,FAR_WEST,1342.493753
2012,1,27,18,30,10.4,-2.7,0,1.9,39.9,FAR_WEST,1333.367149
