Year,Month,Day,Hour,Minute,Temperature,GHI,Relative Humidity,Wind Speed,Dew Point,region,EL
2015,11,8,8,30,11.8,289,69.26,3.8,6.4,NORTH_C,8814.646629
2015,11,8,9,30,13.9,397,57.3,4,5.6,NORTH_C,9424.413356
2015,11,8,10,30,15.4,608,51.15,3.9,5.4,NORTH_C,9772.436517
2015,11,8,11,30,16.6,687,48.31,3.7,5.6,NORTH_C,9865.476009
2015,11,8,12,30,17.5,702,46.81,3.7,6,NORTH_C,9864.154529
2015,11,8,13,30,18,649,46.34,3.7,6.3,NORTH_C,9855.851188
2015,11,8,14,30,18.1,533,47.02,3.6,6.6,NORTH_C,9815.542604
2015,11,8,15,30,17.7,367,49.2,3.2,6.9,NORTH_C,9784.278557
2015,11,8,16,30,15.8,170,58.76,2.2,7.7,NORTH_C,9779.941362
2015,11,8,17,30,13.2,0,79.65,1.5,9.8,NORTH_C,9881.384304
2015,11,8,18,30,11.9,0,82.21,1.5,9,NORTH_C,10339.99879
2015,11,8,19,30,11.4,0,83.62,1.6,8.7,NORTH_C,10964.55949
2015,11,8,20,30,11.2,0,84.2,1.6,8.6,NORTH_C,10874.08631
2015,11,8,21,30,11,0,85.69,1.5,8.7,NORTH_C,10549.72354
2015,11,8,22,30,10.9,0,86.81,1.4,8.8,NORTH_C,10129.77368
2015,11,8,23,30,10.9,0,87.56,1.4,8.9,NORTH_C,9371.111364
2015,11,9,0,30,11.1,0,86.53,1.5,8.9,NORTH_C,8706.5903
2015,11,9,1,30,11.1,0,86.07,1.6,8.9,NORTH_C,8142.479972
2015,11,9,2,30,11.1,0,86.05,1.6,8.9,NORTH_C,7816.599949
2015,11,9,3,30,10.8,0,88.38,1.4,9,NORTH_C,7695.830892
2015,11,9,4,30,10.6,0,89.8,1.2,9,NORTH_C,7676.134831
2015,11,9,5,30,10.4,0,91.16,1,9,NORTH_C,7961.193547
2015,11,9,6,30,10.4,0,90.15,0.9,8.9,NORTH_C,8703.685144
2015,11,9,7,30,11.8,88,83.15,1.2,9,NORTH_C,10014.28901
2015,11,9,8,30,14.3,282,69.16,1.3,8.7,NORTH_C,10475.98578
2015,11,9,9,30,16.7,336,57.2,1,8.2,NORTH_C,10554.44659
2015,11,9,10,30,18.5,599,49.63,0.7,7.8,NORTH_C,10745.07532
2015,11,9,11,30,19.5,578,49.93,0.6,8.8,NORTH_C,10890.19836
2015,11,9,12,30,20.3,691,50.76,0.6,9.8,NORTH_C,10943.35398
2015,11,9,13,30,20.8,359,52.39,0.7,10.7,NORTH_C,10925.90818
2015,11,9,14,30,20.9,334,54.44,1,11.4,NORTH_C,10887.39235
2015,11,9,15,30,20.5,355,57.16,1.2,11.7,NORTH_C,10821.05667
2015,11,9,16,30,18.7,163,67.55,1.1,12.6,NORTH_C,10745.35345
2015,11,9,17,30,16.3,0,85,1,13.8,NORTH_C,10814.32158
2015,11,9,18,30,14.8,0,85.39,1.1,12.4,NORTH_C,11242.11336
2015,11,9,19,30,14.2,0,86.29,1.2,11.9,NORTH_C,11798.00599
2015,11,9,20,30,13.6,0,87.83,1.2,11.6,NORTH_C,11598.47199
2015,11,9,21,30,13.2,0,88.92,1.3,11.4,NORTH_C,11274.26272
2015,11,9,22,30,12.8,0,90.69,1.3,11.3,NORTH_C,10739.47354
2015,11,9,23,30,12.6,0,91.61,1.4,11.3,NORTH_C,9783.648656
2015,11,10,0,30,12.6,0,92.38,1.5,11.4,NORTH_C,8982.6121
2015,11,10,1,30,12.5,0,94.04,1.5,11.6,NORTH_C,8410.299348
2015,11,10,2,30,12.3,0,96.03,1.6,11.7,NORTH_C,8139.679855
2015,11,10,3,30,12,0,98.87,1.5,11.8,NORTH_C,7977.824597
2015,11,10,4,30,11.6,0,100,1.4,11.6,NORTH_C,7970.246266
2015,11,10,5,30,11.3,0,100,1.4,11.3,NORTH_C,8262.259563
2015,11,10,6,30,11.7,0,100,1.6,11.7,NORTH_C,9017.550142
2015,11,10,7,30,13.5,81,94.37,2.3,12.6,NORTH_C,10312.98876
2015,11,10,8,30,16.4,165,82.38,2.8,13.4,NORTH_C,10715.07946
2015,11,10,9,30,19.5,408,73.92,3.2,14.7,NORTH_C,10743.92416
2015,11,10,10,30,22.1,577,68.61,3.9,16.1,NORTH_C,10869.20585
2015,11,10,11,30,23.3,521,67.06,4.2,16.8,NORTH_C,11087.59583
2015,11,10,12,30,23.9,266,67.02,4.3,17.4,NORTH_C,11236.18826
2015,11,10,13,30,24.1,213,67.91,4.3,17.8,NORTH_C,11396.70308
2015,11,10,14,30,23.9,119,69.85,4.1,18.1,NORTH_C,11561.4839
2015,11,10,15,30,23.1,104,74.53,3.6,18.3,NORTH_C,11502.47782
2015,11,10,16,30,21.9,86,82.62,2.9,18.8,NORTH_C,11446.82873
2015,11,10,17,30,20.5,0,90.69,2.7,18.9,NORTH_C,11557.14662
2015,11,10,18,30,19.8,0,93.93,3.2,18.8,NORTH_C,11931.72491
2015,11,10,19,30,19.5,0,96.13,3.5,18.9,NORTH_C,12373.95924
2015,11,10,20,30,19.4,0,97.19,3.8,18.9,NORTH_C,12200.45973
2015,11,10,21,30,19.5,0,97.07,4.1,19,NORTH_C,11859.33507
2015,11,10,22,30,19.6,0,97.34,4.4,19.2,NORTH_C,11300.44817
2015,11,10,23,30,19.6,0,97.83,4.6,19.2,NORTH_C,10401.46487
2015,11,11,0,30,19.6,0,97.81,4.8,19.2,NORTH_C,9529.1686
2015,11,11,1,30,19.5,0,97.91,4.9,19.2,NORTH_C,8983.721973
2015,11,11,2,30,19.5,0,97.43,4.9,19.1,NORTH_C,8592.149466
2015,11,11,3,30,19.7,0,96.56,4.7,19.1,NORTH_C,8358.098928
2015,11,11,4,30,20,0,96.3,4.6,19.4,NORTH_C,8312.980182
2015,11,11,5,30,20.5,0,96.16,4.7,19.9,NORTH_C,8541.724262
2015,11,11,6,30,21.2,0,96.07,4.8,20.5,NORTH_C,9294.352106
2015,11,11,7,30,22.1,31,94.06,4.7,21.1,NORTH_C,10570.13132
2015,11,11,8,30,23.5,64,90.16,4.7,21.8,NORTH_C,11233.02157
2015,11,11,9,30,25,184,86.1,5.1,22.5,NORTH_C,11444.57778
2015,11,11,10,30,26.5,142,80.74,5.7,22.9,NORTH_C,11919.92636
2015,11,11,11,30,27.6,460,73.77,6,22.5,NORTH_C,12534.01525
2015,11,11,12,30,28.1,553,67.5,5.6,21.5,NORTH_C,13024.73926
2015,11,11,13,30,28,606,61.87,5,20,NORTH_C,13258.9859
2015,11,11,14,30,27.1,499,57.51,4.3,18,NORTH_C,13349.97452
2015,11,11,15,30,25.3,336,57.17,3.4,16.2,NORTH_C,13325.20703
2015,11,11,16,30,22.6,154,64.9,2.6,15.7,NORTH_C,13136.99919
2015,11,11,17,30,20.2,0,67.6,2.3,14,NORTH_C,12832.12458
2015,11,11,18,30,18.6,0,64.99,2.4,11.9,NORTH_C,12740.79764
2015,11,11,19,30,17.3,0,61.99,2.5,9.9,NORTH_C,12947.22012
2015,11,11,20,30,16,0,59.06,2.7,8,NORTH_C,12472.64641
2015,11,11,21,30,14.7,0,58.35,3,6.6,NORTH_C,11939.57305
2015,11,11,22,30,13.7,0,59.62,3.4,6,NORTH_C,11252.98222
2015,11,11,23,30,12.8,0,60.93,3.6,5.4,NORTH_C,10211.42594
2015,11,12,0,30,11.9,0,64.37,3,5.4,NORTH_C,9164.102
2015,11,12,1,30,11.2,0,69.6,2.5,5.8,NORTH_C,8411.597529
2015,11,12,2,30,10.6,0,73.39,2.3,6,NORTH_C,8006.356665
2015,11,12,3,30,10,0,76.89,2.1,6.1,NORTH_C,7818.025715
2015,11,12,4,30,9.4,0,80.07,2,6.1,NORTH_C,7806.647284
2015,11,12,5,30,9.2,0,80.15,2.1,6,NORTH_C,8040.493026
2015,11,12,6,30,9.3,0,79.08,2.4,5.9,NORTH_C,8845.776005
2015,11,12,7,30,10.3,49,73.48,2.9,5.8,NORTH_C,10216.10653
2015,11,12,8,30,12.4,203,64.07,3.6,5.8,NORTH_C,10608.85529
2015,11,12,9,30,14.7,475,52.22,4,5,NORTH_C,10631.88092
2015,11,12,10,30,16.5,484,43.8,4.2,4.1,NORTH_C,10766.84122
2015,11,12,11,30,17.8,695,40.31,4.1,4.1,NORTH_C,10852.47771
2015,11,12,12,30,18.5,624,39.21,3.9,4.4,NORTH_C,10886.92203
2015,11,12,13,30,18.7,652,39.26,3.5,4.6,NORTH_C,10885.45202
2015,11,12,14,30,18.4,422,40.2,3.1,4.6,NORTH_C,10946.6024
2015,11,12,15,30,17.8,309,42.77,2.4,5,NORTH_C,10880.2391
2015,11,12,16,30,15.6,134,58.55,1.5,7.5,NORTH_C,10804.40202
2015,11,12,17,30,13.2,0,75.71,1.2,9,NORTH_C,10777.21153
2015,11,12,18,30,12.1,0,73.59,1.2,7.5,NORTH_C,11176.35669
2015,11,12,19,30,11.9,0,73.24,1.2,7.3,NORTH_C,11650.28725
2015,11,12,20,30,11.7,0,73.81,1.1,7.2,NORTH_C,11516.05758
2015,11,12,21,30,11.2,0,74.91,1.1,6.9,NORTH_C,11239.05678
2015,11,12,22,30,10.8,0,75.1,1.1,6.6,NORTH_C,10642.6613
2015,11,12,23,30,10.6,0,76.71,1.1,6.7,NORTH_C,9799.073308
2015,11,13,0,30,10.4,0,78.52,1,6.8,NORTH_C,8949.8112
2015,11,13,1,30,10.2,0,80.36,1,7,NORTH_C,8493.280557
2015,11,13,2,30,10.2,0,81.41,1.1,7.2,NORTH_C,8233.225063
2015,11,13,3,30,10.3,0,81.35,1.1,7.2,NORTH_C,8123.764588
2015,11,13,4,30,10.4,0,81.92,1.1,7.4,NORTH_C,8130.234153
2015,11,13,5,30,10.5,0,81.88,1.2,7.5,NORTH_C,8404.408734
2015,11,13,6,30,10.6,0,79.62,1.5,7.2,NORTH_C,9217.546794
2015,11,13,7,30,11.2,14,74.29,2,6.8,NORTH_C,10624.83795
2015,11,13,8,30,12,13,67.24,2.4,6.1,NORTH_C,11043.00687
2015,11,13,9,30,13.2,72,63.11,2.3,6.3,NORTH_C,11016.44988
2015,11,13,10,30,15.2,106,57.09,2.8,6.8,NORTH_C,11017.17127
2015,11,13,11,30,16.7,491,43.99,3.3,4.4,NORTH_C,10972.09319
2015,11,13,12,30,17.3,471,40.44,3.3,3.7,NORTH_C,10912.20212
2015,11,13,13,30,17.5,627,40.24,2.9,3.8,NORTH_C,10792.94296
2015,11,13,14,30,17.4,512,41.22,2.6,4.1,NORTH_C,10767.56202
2015,11,13,15,30,16.8,316,44.38,2.1,4.6,NORTH_C,10678.41169
2015,11,13,16,30,15.3,99,56.61,1.3,6.7,NORTH_C,10494.51131
2015,11,13,17,30,13.6,0,76.34,1.1,9.5,NORTH_C,10498.67187
2015,11,13,18,30,12.4,0,77.56,1.2,8.6,NORTH_C,10840.055
2015,11,13,19,30,11.5,0,78.03,1.3,7.8,NORTH_C,11156.73849
2015,11,13,20,30,11,0,78.02,1.3,7.3,NORTH_C,10910.66063
2015,11,13,21,30,10.7,0,79.33,1.3,7.3,NORTH_C,10684.07608
2015,11,13,22,30,10.3,0,81.12,1.5,7.2,NORTH_C,10328.51563
2015,11,13,23,30,9.8,0,83.33,1.5,7.1,NORTH_C,9802.583569
2015,11,14,0,30,9.5,0,85.36,1.6,7.2,NORTH_C,9176.0126
2015,11,14,1,30,9.2,0,88.02,1.6,7.3,NORTH_C,8675.097153
2015,11,14,2,30,8.8,0,90.95,1.6,7.4,NORTH_C,8325.047484
2015,11,14,3,30,8.6,0,92.58,1.6,7.5,NORTH_C,8145.664677
2015,11,14,4,30,8.7,0,92.6,1.7,7.6,NORTH_C,8095.857795
2015,11,14,5,30,8.8,0,92.53,1.9,7.7,NORTH_C,8158.990783
2015,11,14,6,30,9,0,91.3,2.2,7.7,NORTH_C,8522.990613
2015,11,14,7,30,10.1,34,84.96,2.8,7.7,NORTH_C,9090.674846
2015,11,14,8,30,12.2,198,74.62,3.3,7.8,NORTH_C,9550.899609
2015,11,14,9,30,14.4,312,63.72,3.3,7.6,NORTH_C,10094.14293
2015,11,14,10,30,15.9,366,53.99,3.3,6.6,NORTH_C,10510.90996
2015,11,14,11,30,16.8,508,49.95,3.1,6.3,NORTH_C,10590.29719
2015,11,14,12,30,17.3,273,48.26,2.9,6.3,NORTH_C,10494.85199
2015,11,14,13,30,17.7,266,47.19,2.7,6.3,NORTH_C,10350.89064
2015,11,14,14,30,17.8,97,47.63,2.7,6.5,NORTH_C,10154.94461
2015,11,14,15,30,17.2,81,50.98,2.3,7,NORTH_C,10000.09178
2015,11,14,16,30,15.6,60,65.32,1.4,9.1,NORTH_C,9936.09908
2015,11,14,17,30,14.2,0,81.31,0.9,11,NORTH_C,10038.72543
2015,11,14,18,30,13.7,0,83.78,0.8,11,NORTH_C,10599.61094
2015,11,14,19,30,13.1,0,88.66,1,11.3,NORTH_C,10815.74417
2015,11,14,20,30,12.6,0,91.46,1.5,11.2,NORTH_C,10634.52331
2015,11,14,21,30,12.2,0,92.42,2,11,NORTH_C,10378.44257
2015,11,14,22,30,12,0,92.53,2.1,10.8,NORTH_C,10042.69254
2015,11,14,23,30,11.9,0,93.49,1.8,10.9,NORTH_C,9549.185351
2015,11,15,0,30,11.6,0,95.06,1.9,10.8,NORTH_C,8979.9256
2015,11,15,1,30,11.4,0,94.63,2.1,10.6,NORTH_C,8431.387602
2015,11,15,2,30,11.2,0,94.41,2.2,10.3,NORTH_C,8076.756855
2015,11,15,3,30,11.2,0,93.34,2.3,10.2,NORTH_C,7880.830516
2015,11,15,4,30,11.2,0,91.88,2.3,9.9,NORTH_C,7772.116104
2015,11,15,5,30,11.2,0,91.58,2.3,9.9,NORTH_C,7782.518351
2015,11,15,6,30,11.3,0,90.97,2.3,9.9,NORTH_C,7957.549504
2015,11,15,7,30,11.9,6,88.3,2.6,10,NORTH_C,8296.728769
2015,11,15,8,30,13.1,138,83.91,3.1,10.4,NORTH_C,8725.396956
2015,11,15,9,30,15,132,76.31,3.6,10.9,NORTH_C,9352.700372
2015,11,15,10,30,17,315,65.59,3.9,10.5,NORTH_C,9820.138224
2015,11,15,11,30,18.3,189,63.06,3.7,11.1,NORTH_C,10027.20091
2015,11,15,12,30,19.4,426,64.54,3.6,12.5,NORTH_C,10111.70066
2015,11,15,13,30,20.3,351,65.74,3.7,13.7,NORTH_C,10134.48396
2015,11,15,14,30,20.8,139,67.78,3.7,14.6,NORTH_C,10110.6891
2015,11,15,15,30,20.3,130,72.81,3.2,15.3,NORTH_C,9999.907536
2015,11,15,16,30,18.8,134,83.77,2.1,16,NORTH_C,10009.59076
2015,11,15,17,30,17.5,0,92,1.7,16.2,NORTH_C,10258.30385
2015,11,15,18,30,17,0,93.26,2.1,15.9,NORTH_C,10899.96641
2015,11,15,19,30,16.7,0,94.11,2.6,15.7,NORTH_C,11178.83192
2015,11,15,20,30,16.3,0,94.99,3.1,15.5,NORTH_C,11094.50934
2015,11,15,21,30,15.7,0,96.59,3.2,15.2,NORTH_C,10778.26379
2015,11,15,22,30,15.4,0,96.96,3.2,14.9,NORTH_C,10319.8575
2015,11,15,23,30,15.2,0,97.43,3.2,14.8,NORTH_C,9603.2311
2015,11,16,0,30,15.2,0,97.27,3.3,14.8,NORTH_C,8866.8614
2015,11,16,1,30,15.4,0,96.88,3.6,14.9,NORTH_C,8305.225642
2015,11,16,2,30,15.4,0,97.74,3.7,15,NORTH_C,8004.704731
2015,11,16,3,30,15.3,0,98.14,3.4,15,NORTH_C,7864.981972
2015,11,16,4,30,15.2,0,97.85,2.9,14.9,NORTH_C,7854.635199
2015,11,16,5,30,15.1,0,97.87,2.8,14.8,NORTH_C,8099.837922
2015,11,16,6,30,15.3,0,96.74,3,14.8,NORTH_C,8860.624425
2015,11,16,7,30,15.8,7,94.61,3.2,14.9,NORTH_C,10194.26879
2015,11,16,8,30,16.7,26,93.17,3.3,15.6,NORTH_C,10793.68657
2015,11,16,9,30,17.7,51,91.94,3.3,16.4,NORTH_C,10911.23979
2015,11,16,10,30,18.9,61,90.08,3.7,17.2,NORTH_C,11098.75533
2015,11,16,11,30,20.2,115,88.64,4.1,18.3,NORTH_C,11258.65327
2015,11,16,12,30,21.2,205,88.13,4.3,19.2,NORTH_C,11333.67866
2015,11,16,13,30,21.7,129,89.54,4.4,19.9,NORTH_C,11366.90294
2015,11,16,14,30,21.9,111,92.01,4.3,20.5,NORTH_C,11343.97697
2015,11,16,15,30,22,89,94.59,4.2,21.1,NORTH_C,11267.86228
2015,11,16,16,30,21.9,48,97.57,4.3,21.5,NORTH_C,11252.66476
2015,11,16,17,30,22,0,98.11,4.7,21.7,NORTH_C,11425.70634
2015,11,16,18,30,22.1,0,98.32,5.3,21.8,NORTH_C,11931.82644
2015,11,16,19,30,22.1,0,98.42,5.9,21.8,NORTH_C,12245.53945
2015,11,16,20,30,22.1,0,97.87,6.4,21.7,NORTH_C,12052.68017
2015,11,16,21,30,22.1,0,97.55,6.6,21.7,NORTH_C,11763.62959
2015,11,16,22,30,22.2,0,97.04,6.9,21.7,NORTH_C,11231.1812
2015,11,16,23,30,22.2,0,97.3,7.1,21.8,NORTH_C,10394.93852
2015,11,17,0,30,22.3,0,97.07,7.2,21.8,NORTH_C,9504.1412
2015,11,17,1,30,22.5,0,96.54,7.1,21.9,NORTH_C,8985.203563
2015,11,17,2,30,22.5,0,97.03,6.9,22,NORTH_C,8663.594634
2015,11,17,3,30,22.3,0,98.15,6.7,22,NORTH_C,8425.77027
2015,11,17,4,30,21.9,0,99.77,6,21.9,NORTH_C,8346.322587
2015,11,17,5,30,20.4,0,100,4.9,20.4,NORTH_C,8374.872849
2015,11,17,6,30,17.4,0,100,4.7,17.4,NORTH_C,8930.619177
2015,11,17,7,30,14,12,100,5,14,NORTH_C,10046.78621
2015,11,17,8,30,12.3,8,82.94,4.3,9.5,NORTH_C,10713.71701
2015,11,17,9,30,12.4,159,70.31,3,7.1,NORTH_C,10795.19216
2015,11,17,10,30,13.5,441,60.35,2.2,6,NORTH_C,10983.77336
2015,11,17,11,30,15,543,52.67,2.4,5.4,NORTH_C,11109.68499
2015,11,17,12,30,16.5,407,46.85,3.1,5.1,NORTH_C,11060.02602
2015,11,17,13,30,18,198,42.83,3.8,5.2,NORTH_C,11018.05996
2015,11,17,14,30,18.8,87,41.02,4.1,5.3,NORTH_C,10998.18305
2015,11,17,15,30,18.2,350,43.19,3.4,5.5,NORTH_C,10828.58582
2015,11,17,16,30,15.8,84,57.55,2.4,7.4,NORTH_C,10740.98203
2015,11,17,17,30,13.2,0,69.04,2.1,7.6,NORTH_C,10800.86867
2015,11,17,18,30,12.1,0,69.8,2.3,6.8,NORTH_C,11160.61489
2015,11,17,19,30,11.6,0,70.07,2.5,6.3,NORTH_C,11702.13344
2015,11,17,20,30,11.1,0,71.04,2.5,6,NORTH_C,11616.19836
2015,11,17,21,30,10.3,0,74.24,2.3,5.9,NORTH_C,11298.36519
2015,11,17,22,30,9.6,0,77.31,2.1,5.8,NORTH_C,10770.49975
2015,11,17,23,30,9.1,0,78.02,2.3,5.5,NORTH_C,9960.223783
2015,11,18,0,30,8.5,0,77.78,2.4,4.8,NORTH_C,9103.5307
2015,11,18,1,30,7.8,0,77.19,2.2,4.1,NORTH_C,8587.64897
2015,11,18,2,30,7.1,0,76.86,2,3.3,NORTH_C,8328.534837
2015,11,18,3,30,6.7,0,76.18,1.9,2.8,NORTH_C,8201.462445
2015,11,18,4,30,6.3,0,77.32,1.8,2.6,NORTH_C,8266.773766
2015,11,18,5,30,5.9,0,79.82,1.6,2.7,NORTH_C,8596.309931
2015,11,18,6,30,5.8,0,80.56,1.4,2.7,NORTH_C,9505.362
2015,11,18,7,30,7.8,70,71.72,2.2,3,NORTH_C,10969.7499
2015,11,18,8,30,11,265,58.6,2.9,3.2,NORTH_C,11410.00516
2015,11,18,9,30,14.1,450,51.39,2.6,4.2,NORTH_C,11202.916
2015,11,18,10,30,16.7,592,41.53,2.3,3.6,NORTH_C,11047.57871
2015,11,18,11,30,18.3,674,37.49,2.5,3.5,NORTH_C,11000.37573
2015,11,18,12,30,19.3,690,36.17,3,3.9,NORTH_C,10968.78091
2015,11,18,13,30,19.8,635,36.29,3.3,4.4,NORTH_C,10886.40231
2015,11,18,14,30,19.7,520,38.11,3.4,5,NORTH_C,10839.52177
2015,11,18,15,30,18.8,351,42.75,2.6,5.9,NORTH_C,10825.18924
2015,11,18,16,30,16.2,155,64.77,1.7,9.6,NORTH_C,10754.78879
2015,11,18,17,30,13.5,0,75.47,1.7,9.2,NORTH_C,10749.39421
2015,11,18,18,30,12.5,0,74.64,1.9,8.1,NORTH_C,11146.95451
2015,11,18,19,30,12.1,0,76.13,2.1,8,NORTH_C,11690.28689
2015,11,18,20,30,11.7,0,78.74,2.2,8.1,NORTH_C,11519.70544
2015,11,18,21,30,11.2,0,82.68,2.2,8.4,NORTH_C,11266.18608
2015,11,18,22,30,10.7,0,86.32,2.2,8.5,NORTH_C,10793.11423
2015,11,18,23,30,10.1,0,88.74,2.2,8.3,NORTH_C,9928.061539
2015,11,19,0,30,9.5,0,89.54,2,7.9,NORTH_C,9073.5036
2015,11,19,1,30,8.8,0,90.87,1.8,7.4,NORTH_C,8506.927662
2015,11,19,2,30,8.3,0,90.41,1.7,6.8,NORTH_C,8264.323058
2015,11,19,3,30,7.8,0,89.75,1.5,6.2,NORTH_C,8184.857235
2015,11,19,4,30,7.4,0,89.01,1.4,5.7,NORTH_C,8266.121477
2015,11,19,5,30,7,0,89.14,1.3,5.3,NORTH_C,8620.791579
2015,11,19,6,30,7,0,87.44,1.3,5.1,NORTH_C,9516.153808
2015,11,19,7,30,8.9,65,78.15,1.7,5.3,NORTH_C,10904.2364
2015,11,19,8,30,11.8,257,68.06,2,6.1,NORTH_C,11307.20401
2015,11,19,9,30,14.6,440,60.28,1.6,7,NORTH_C,11160.09764
2015,11,19,10,30,17.2,581,52.96,1.4,7.5,NORTH_C,11125.47645
2015,11,19,11,30,19.1,663,50.48,1.4,8.6,NORTH_C,11075.38293
2015,11,19,12,30,20.4,676,49.04,1.4,9.3,NORTH_C,10971.85061
2015,11,19,13,30,21.2,624,48.58,1.4,9.9,NORTH_C,10934.38871
2015,11,19,14,30,21.4,507,49.38,1.3,10.4,NORTH_C,10951.19275
2015,11,19,15,30,20.8,342,52.71,1,10.8,NORTH_C,10867.00457
2015,11,19,16,30,18.8,147,67.05,0.9,12.6,NORTH_C,10820.0859
2015,11,19,17,30,16.3,0,74.71,1.1,11.8,NORTH_C,10833.80239
2015,11,19,18,30,14.7,0,76.19,1.2,10.6,NORTH_C,11125.56988
2015,11,19,19,30,13.7,0,81.14,1.3,10.5,NORTH_C,11577.59043
2015,11,19,20,30,12.8,0,85.64,1.3,10.5,NORTH_C,11447.68729
2015,11,19,21,30,12.2,0,88.96,1.4,10.4,NORTH_C,11210.75109
2015,11,19,22,30,11.7,0,92.1,1.6,10.5,NORTH_C,10704.9293
2015,11,19,23,30,11.4,0,93.88,1.8,10.4,NORTH_C,9888.223249
2015,11,20,0,30,11.2,0,95.28,2.1,10.5,NORTH_C,9042.3877
2015,11,20,1,30,11,0,96.94,2.3,10.5,NORTH_C,8445.102402
2015,11,20,2,30,10.6,0,99.87,2.3,10.6,NORTH_C,8173.365212
2015,11,20,3,30,10.1,0,100,2,10.1,NORTH_C,8090.547274
2015,11,20,4,30,9.5,0,100,1.7,9.5,NORTH_C,8113.617683
2015,11,20,5,30,9,0,100,1.5,9,NORTH_C,8389.959042
2015,11,20,6,30,8.9,0,100,1.3,8.9,NORTH_C,9186.470142
2015,11,20,7,30,10.6,59,99.64,1.8,10.5,NORTH_C,10541.89613
2015,11,20,8,30,13.4,245,85.28,2.2,11,NORTH_C,10940.67904
2015,11,20,9,30,16.3,426,75.88,2.4,12,NORTH_C,10848.6268
2015,11,20,10,30,19.2,565,62.46,3.1,11.9,NORTH_C,10860.90219
2015,11,20,11,30,20.8,646,53.55,3.4,11,NORTH_C,10945.8113
2015,11,20,12,30,21.6,660,50.4,3.4,10.9,NORTH_C,10903.00426
2015,11,20,13,30,21.9,607,49.55,3.5,10.9,NORTH_C,10888.87793
2015,11,20,14,30,21.7,493,50.77,3.5,11.1,NORTH_C,10968.18523
2015,11,20,15,30,20.7,331,55.29,3,11.4,NORTH_C,10919.42171
2015,11,20,16,30,18.3,142,70.92,2.2,12.9,NORTH_C,10761.81319
2015,11,20,17,30,16,0,82.67,2,13.1,NORTH_C,10685.55847
2015,11,20,18,30,15.2,0,84.58,2.2,12.6,NORTH_C,10960.14082
2015,11,20,19,30,14.9,0,86.42,2.4,12.7,NORTH_C,11215.12798
2015,11,20,20,30,14.5,0,89.11,2.5,12.7,NORTH_C,10980.8309
2015,11,20,21,30,13.9,0,93.4,2.3,12.9,NORTH_C,10809.10082
2015,11,20,22,30,13.2,0,98.9,2,13,NORTH_C,10510.53484
2015,11,20,23,30,12.7,0,100,1.7,12.7,NORTH_C,9970.385489
2015,11,21,0,30,12.3,0,100,1.4,12.3,NORTH_C,9287.8132
2015,11,21,1,30,12.1,0,100,1.2,12.1,NORTH_C,8692.962841
2015,11,21,2,30,12.1,0,100,1.1,12.1,NORTH_C,8319.822253
2015,11,21,3,30,12.7,0,100,1.6,12.7,NORTH_C,8159.366767
2015,11,21,4,30,13.6,0,97.53,3.5,13.2,NORTH_C,8067.339815
2015,11,21,5,30,13,0,94.41,6.2,12.1,NORTH_C,8134.254634
2015,11,21,6,30,10.9,0,82.07,7.5,8,NORTH_C,8532.713867
2015,11,21,7,30,10,21,65.89,7.6,3.9,NORTH_C,9182.234935
2015,11,21,8,30,10.8,72,59.45,8.1,3.2,NORTH_C,9805.456982
2015,11,21,9,30,11.5,418,56.27,8.6,3.1,NORTH_C,10476.40082
2015,11,21,10,30,11.9,560,52.22,8.7,2.4,NORTH_C,11012.65444
2015,11,21,11,30,12.1,647,47.19,8.6,1.2,NORTH_C,11180.3653
2015,11,21,12,30,12.2,671,42.37,8.4,-0.2,NORTH_C,11109.57631
2015,11,21,13,30,12.2,623,38.95,8,-1.4,NORTH_C,10954.92866
2015,11,21,14,30,11.8,515,37.33,7.6,-2.3,NORTH_C,10689.35639
2015,11,21,15,30,11,351,37.31,6.8,-3,NORTH_C,10468.03302
2015,11,21,16,30,9.5,156,39.96,5.6,-3.5,NORTH_C,10335.37422
2015,11,21,17,30,7.5,0,47.52,4.3,-2.9,NORTH_C,10400.07595
2015,11,21,18,30,6.1,0,56.36,3.5,-1.9,NORTH_C,11121.37568
2015,11,21,19,30,5,0,63.97,2.9,-1.3,NORTH_C,11717.11102
2015,11,21,20,30,4.1,0,70.8,2.6,-0.7,NORTH_C,11712.18186
2015,11,21,21,30,3.4,0,75.92,2.3,-0.4,NORTH_C,11687.85662
2015,11,21,22,30,2.7,0,80.3,2.1,-0.4,NORTH_C,11541.80834
2015,11,21,23,30,2,0,84.16,1.8,-0.4,NORTH_C,11210.65837
2015,11,22,0,30,1.4,0,86.38,1.7,-0.6,NORTH_C,10806.3766
2015,11,22,1,30,1,0,86.62,1.6,-1,NORTH_C,10589.7368
2015,11,22,2,30,0.6,0,86.54,1.6,-1.4,NORTH_C,10467.60251
2015,11,22,3,30,0.1,0,86.94,1.6,-1.8,NORTH_C,10475.30636
2015,11,22,4,30,-0.3,0,86.99,1.5,-2.2,NORTH_C,10596.21925
2015,11,22,5,30,-0.7,0,87.11,1.4,-2.6,NORTH_C,10818.08891
2015,11,22,6,30,-0.8,0,85.55,1.3,-2.9,NORTH_C,11263.57926
2015,11,22,7,30,0.9,65,76.59,1.6,-2.7,NORTH_C,11857.33459
2015,11,22,8,30,3.9,264,65.2,1.9,-2,NORTH_C,12460.5251
